F1,F2,F3,F4,F5,Ex1,Ex2,Ex3,Avg
5,120,180,0.1,0.5,0.0005423074930175856,0.0004295355204490259,0.00040681165786412773,0.00045955155711024644
5,120,180,0.3,0.15,0.0004053153648440073,0.0003996170764303409,0.00042602630653803403,0.0004103195826041274
5,190,130,0.8,0.4,0.00046777159375732853,0.00031940071495529035,0.000291509447521961,0.00035956058541152663
5,80,80,0.45,0.25,0.0005561954763067672,0.000574804947826732,0.0005227008788221306,0.0005512337676518766
5,180,40,0.8,0.35,0.000380637010308358,0.0003513639143922914,0.0003453117322090946,0.0003591042189699147
5,170,130,0.9,0.1,0.00032994283020091643,0.00042053017821621665,0.00034838875920441617,0.00036628725587384975
5,60,110,0.85,0.45,0.0006342848755924307,0.0005107787141628226,0.0005811803035010513,0.0005754146310854349
5,60,90,0.25,0.5,0.0004836306676286959,0.0005982119892240824,0.0005868252310518886,0.0005562226293015556
5,120,50,0.1,0.2,0.0004099327863397416,0.00037505460168645033,0.0003960139813041774,0.0003936671231101231
5,50,150,0.6,0.25,0.0004454449771945524,0.000537172279154171,0.0006044450566325011,0.0005290207709937415
5,90,190,0.45,0.3,0.00042725715826332986,0.00044470000685110575,0.0005183563718916505,0.00046343784566869536
5,100,80,0.2,0.3,0.0004552727192987313,0.0003858106360321509,0.0003961794582218528,0.00041242093785091166
5,180,180,0.4,0.5,0.0003227238964400893,0.00040148595793089784,0.00029968995616521873,0.00034129993684540197
5,180,100,0.75,0.35,0.00030998311394351587,0.0003662477747679183,0.00042555645063880806,0.00036726244645008077
5,80,160,0.35,0.35,0.00040752357885835006,0.0005058948135999337,0.0004501277684877403,0.000454515386982008
5,110,90,0.1,0.35,0.0004810273900385416,0.00040353296846054945,0.00040409320425608894,0.00042955118758506
5,80,60,0.35,0.25,0.00039132013919144365,0.0005234960929412363,0.0004827507733421929,0.0004658556684916243
5,50,50,0.9,0.1,0.000566697642077521,0.0006510607057368598,0.0006456386645831182,0.000621132337465833
5,20,60,0.45,0.2,0.0008547587359585499,0.0011007017723539056,0.0010183466143586315,0.0009912690408903624
5,100,160,0.9,0.5,0.00038099359655936055,0.00047667230877511575,0.0005137560400584208,0.000457140648464299
5,20,50,0.25,0.45,0.0008076312244729954,0.0011546070440548537,0.001069908633406622,0.001010715633978157
5,20,40,0.85,0.2,0.0010284622496423007,0.0011799091114652258,0.0007692617783438341,0.0009925443798171202
5,190,140,0.55,0.2,0.00029818813628470706,0.0003093446996252046,0.0003844356697655666,0.00033065616855849277
5,10,150,0.85,0.2,0.0015764237619643132,0.0032974362332453804,0.0013602169121042246,0.002078025635771306
5,10,50,0.4,0.5,0.001685216741548071,0.001132509202473219,0.0028589498384645994,0.0018922252608286297
5,40,50,0.65,0.35,0.0007332596569874471,0.0006389790733542164,0.0006722882214394866,0.00068150898392705
5,160,40,0.1,0.1,0.00046442471312781175,0.00032864288139654654,0.0004503655799429091,0.00041447772482242247
5,140,40,0.4,0.35,0.0004478066769434963,0.000412171102760258,0.00040213494875186717,0.0004207042428185405
5,60,160,0.35,0.5,0.0004470961467840113,0.0004962333286277799,0.0004428543222146225,0.00046206126587547126
5,60,110,0.5,0.35,0.0005459646173689801,0.0006623909515262628,0.0005473022374740347,0.0005852192687897592
5,50,110,0.75,0.3,0.00066238661080089,0.0006926462465192788,0.0004588470000721854,0.0006046266191307848
5,10,60,0.85,0.5,0.0015835430917530806,0.0032884247148219827,0.0024916323911600147,0.002454533399245026
5,70,150,0.55,0.2,0.0004815495830814698,0.0006261569854160154,0.0005359992878890725,0.0005479019521288526
5,140,20,0.25,0.2,0.00032995406326377305,0.0004124459457981143,0.0004216082096496227,0.00038800273957050334
5,190,40,0.15,0.2,0.00033299694452925896,0.0002317377746212726,0.00035140659558990407,0.0003053804382468119
5,110,130,0.8,0.4,0.00045585522560519405,0.0004622150875207634,0.0004963540013302181,0.00047147477148539184
5,70,150,0.45,0.15,0.0005949701259328373,0.0005623918729977199,0.0005364327588865993,0.0005645982526057188
5,160,40,0.45,0.45,0.00031045823161319,0.0004811216125942021,0.00036094801513161107,0.00038417595311300107
5,100,20,0.15,0.45,0.00035487488849636484,0.00033255552886773954,0.00040455889584605983,0.0003639964377367214
5,10,180,0.15,0.35,0.0020035435127756743,0.0039606471907115606,0.001392582553909786,0.0024522577524656738
5,160,140,0.8,0.25,0.0003312891850301043,0.00042494657574651193,0.0002856641539753617,0.00034729997158399264
5,40,30,0.55,0.35,0.0010085426433046416,0.0005993189584553044,0.0008274260946336855,0.0008117625654645438
5,140,120,0.5,0.2,0.00047128885208777213,0.00037023017292423833,0.00034998497992935057,0.00039716800164712036
5,130,40,0.25,0.45,0.0004594682036028093,0.00038423991542178154,0.00035014377962975726,0.0003979506328847827
5,130,190,0.5,0.15,0.0003663741935627327,0.00047299245328051055,0.00037258524930609827,0.00040398396538311385
5,120,90,0.35,0.45,0.00038186529422724533,0.0003957383116647926,0.0005125426163754658,0.0004300487407558346
5,140,110,0.9,0.3,0.0004462142154523438,0.00039871895130493343,0.00040381958906420164,0.00041625091860715964
5,150,80,0.45,0.3,0.0003715302570159139,0.00035273346543209655,0.0002845410234786107,0.00033626824864220706
5,160,120,0.2,0.5,0.00028622450791074283,0.000277224421294674,0.00034394898357788944,0.00030246597092776877
5,110,140,0.25,0.25,0.0005120676338730111,0.0004585293243298764,0.00043335362964537494,0.0004679835292827541
5,100,130,0.1,0.2,0.0004275738424933135,0.00040900240614868966,0.00043999357529290496,0.0004255232746449694
5,10,100,0.75,0.25,0.002959236933051234,0.0026169114455050838,0.004075110556170344,0.003217086311575554
5,30,170,0.7,0.5,0.0007861401356716678,0.0006423277123880581,0.0005854486049516744,0.0006713054843371334
5,70,30,0.1,0.15,0.0005287170727084206,0.0005610283286291585,0.0006759565323204327,0.0005885673112193372
5,80,160,0.75,0.5,0.0005368453649159614,0.00038914548076385454,0.0005293020741612871,0.0004850976399470343
5,120,190,0.9,0.35,0.0004141989757574585,0.0004208457124088051,0.00040676557070683933,0.00041393675295770097
5,80,130,0.45,0.35,0.0005291359773959281,0.0004580531876350845,0.0005138457840592071,0.0005003449830300733
5,20,190,0.1,0.5,0.0012567499192076871,0.0011409341340102748,0.0017098840170042227,0.0013691893567407281
5,20,130,0.7,0.3,0.0006611593901465797,0.0014576556180933512,0.0008754092263145927,0.0009980747448515078
5,30,130,0.65,0.45,0.0007400880709318592,0.0006295228260668612,0.000809642268766066,0.0007264177219215955
5,60,80,0.1,0.5,0.0005489698733270182,0.000467453908257906,0.0005613639473079513,0.0005259292429642919
5,50,80,0.45,0.5,0.0007564222137380634,0.0007323499710857485,0.0006508163898852476,0.0007131961915696865
5,130,180,0.2,0.15,0.00031367612825258795,0.00035607336015044434,0.00032525749886900407,0.00033166899575734547
5,110,90,0.15,0.4,0.00035527612002461163,0.00044452146721454984,0.00031948033687102285,0.00037309264137006144
5,130,150,0.75,0.45,0.00045329448116381704,0.000435278427125799,0.00034181585019395916,0.00041012958616119176
5,40,190,0.25,0.1,0.0006127399288154319,0.000624834877200442,0.0007750552492351986,0.0006708766850836908
5,110,120,0.5,0.5,0.0003829936915724537,0.0004772936680534287,0.00046837245931651353,0.00044288660631413196
5,140,70,0.9,0.15,0.00031259737093871504,0.00044709133943175196,0.0004284724934550052,0.00039605373460849073
5,30,100,0.7,0.5,0.0005936175554316844,0.0008739582730140638,0.0006608067369583692,0.0007094608551347059
5,120,180,0.1,0.5,0.0005423074930175856,0.0004295355204490259,0.00040681165786412773,0.00045955155711024644
5,120,180,0.3,0.15,0.005010754141602965,0.0004457651841138048,0.0003752105436687532,0.0004406837139809515
5,50,40,0.7,0.2,0.0006502466739500695,0.000593711594371233,0.000540123496120086,0.0005946939214804629
5,110,160,0.55,0.2,0.00042991059572313264,0.0004208028075028472,0.0004241197504993646,0.0004249443845751148
5,50,90,0.15,0.15,0.0005909891323845444,0.0006866411040618321,0.0006768317528868598,0.0006514873297777454
5,80,150,0.35,0.2,0.0005521382693788011,0.0004861347107033235,0.0004750163011095713,0.000504429760397232
5,150,10,0.15,0.2,0.00038763649912154294,0.0003574862075001479,0.00038661476919016335,0.0003772458252706181
5,140,180,0.7,0.2,0.00039843688128509726,0.0003580959097398001,0.0003842263589017396,0.00038025304997554567
5,170,90,0.35,0.15,0.00045990550278362033,0.0003505597357855942,0.0003893534206922955,0.00039993955308717
5,50,20,0.75,0.15,0.0006829469219500825,0.0009916191992070614,0.0008212721821924396,0.0008319461011165279
5,10,100,0.55,0.3,0.0021309004665444418,0.0035218146700211114,0.0016811207272403837,0.002444611954601979
5,50,190,0.9,0.5,0.0005770449342798155,0.0005553983103646146,0.0005841366616562167,0.0005721933021002155
5,150,140,0.2,0.3,0.0003511859610483767,0.00041041035217356456,0.00033956664440902735,0.00036705431921032285
5,20,80,0.9,0.45,0.0016300509745226094,0.0010300530810443756,0.000776294594199662,0.0011454662165888824
5,60,150,0.2,0.25,0.0005244971020546933,0.0005112998591714994,0.0006107541813437922,0.0005488503808566617
5,90,60,0.3,0.5,0.000472285851053399,0.00042883991681948175,0.0005097005288582038,0.00047027543224369486
5,80,30,0.25,0.15,0.000439520894446219,0.00040798091981456355,0.0005328770379508033,0.0004601262840705286
5,80,160,0.1,0.35,0.0005295051454915975,0.00038064232433191944,0.0004831689941967813,0.0004644388213400994
5,50,110,0.9,0.25,0.0006366845983681192,0.000504940871491024,0.000654763061299593,0.0005987961770529121
5,100,10,0.75,0.15,0.0005008673789566685,0.0004605211436668234,0.0004333474963684001,0.0004649120063306307
5,20,120,0.75,0.4,0.0010733548165978869,0.0008257772389718455,0.0006573491207721664,0.0008521603921139662
5,60,40,0.7,0.1,0.00045027644080218934,0.0005264196601689284,0.00046124810206191885,0.00047931473434434553
5,120,130,0.35,0.45,0.0003387459363585789,0.0003877763937946109,0.00037253890999457834,0.0003663537467159227
5,10,170,0.15,0.4,0.002585670864675144,0.0013291072263254093,0.002671714241036684,0.0021954974440124126
5,180,60,0.1,0.4,0.00035689889233527124,0.0003298125150747698,0.0003890054106434216,0.00035857227268448755
5,40,150,0.9,0.3,0.0005623002352205461,0.0005656646358851106,0.0007369478848662531,0.0006216375853239699
5,20,60,0.9,0.25,0.001208109440026247,0.0008668550106750716,0.0014918737712725817,0.0011889460739913
5,30,60,0.8,0.35,0.0009638210110834294,0.0009855494366425716,0.0005385040055811436,0.0008292914844357149
5,140,50,0.65,0.2,0.00042020645995662943,0.0004172655596314384,0.000405665612421717,0.00041437921066992826
5,30,120,0.25,0.25,0.0005637134068575966,0.0011129218606835654,0.0009073361551427562,0.0008613238075613061
5,40,40,0.25,0.25,0.0005589297426247756,0.0006368364436144681,0.0005351353057020964,0.0005769671639804467
6,80,40,0.5,0.5,0.00805040991051955,0.005927761329300819,0.006847267765180985,0.0069418130016671185
6,40,60,0.9,0.25,0.009605359833500329,0.009377626789583655,0.0124057230138702,0.010462903212318062
6,110,140,0.85,0.25,0.0058187674412918215,0.006120297819164674,0.004675351666421239,0.005538138975625911
6,50,170,0.6,0.3,0.0071360819118352625,0.007378238678355863,0.008806529627373279,0.007773616739188135
6,80,170,0.8,0.2,0.006125202238734341,0.006288965628697098,0.008263349640390515,0.006892505835940651
6,180,110,0.15,0.2,0.0031627145716790553,0.0034344522237757975,0.004973313152450955,0.003856826649301936
6,140,140,0.7,0.45,0.004397646775943585,0.005237415290051173,0.005717656485869506,0.005117572850621421
6,190,120,0.3,0.25,0.004258876389290067,0.003999727166087576,0.004862174105520426,0.00437359255363269
6,90,10,0.8,0.45,0.0065936365796496164,0.0059900407489342465,0.006235733863165234,0.006273137063916366
6,170,20,0.45,0.4,0.0044008333756563045,0.00536041958589235,0.0050682021987809404,0.004943151720109865
6,30,120,0.55,0.5,0.009321666980189797,0.013545714581885256,0.008830693066307637,0.010566024876127561
6,100,160,0.45,0.3,0.00673254216933784,0.00683811613730367,0.0049281574509339905,0.006166271919191834
6,40,130,0.15,0.4,0.007732319152412501,0.011341959815720365,0.01168123723201437,0.010251838733382411
6,150,10,0.3,0.15,0.004962192312388786,0.0034259632125959207,0.004808013154068376,0.004398722893017694
6,150,20,0.1,0.5,0.0049657898500466285,0.005588461475136208,0.004337235539730165,0.004963828954971001
6,130,70,0.7,0.25,0.0056648321606909795,0.005536222745264257,0.007033114219627663,0.0060780563751943
6,30,100,0.85,0.2,0.01017099866533043,0.009803570779833987,0.010543995926279758,0.010172855123814726
6,100,180,0.9,0.35,0.006293192931092748,0.005973793103048221,0.003645105900574718,0.0053040306449052286
6,100,10,0.35,0.45,0.007562875675427551,0.0045888144714250935,0.005608179802536174,0.005919956649796273
6,140,190,0.9,0.1,0.0043681893843861425,0.004571930720904643,0.006735416266300264,0.00522517879053035
6,30,180,0.4,0.35,0.013291581991127257,0.011922171169166176,0.007934820877404544,0.01104952467923266
6,160,170,0.1,0.5,0.0032678756604497747,0.004595906856612715,0.005515371625840683,0.004459718047634391
6,90,150,0.4,0.35,0.007143600084526067,0.007468164383326106,0.00799199199882085,0.007534585488891007
6,100,180,0.1,0.15,0.00554314246161966,0.005453121023932861,0.0064889854412672615,0.005828416308939928
6,150,120,0.9,0.35,0.004400171504457595,0.004003153966280475,0.004440987789764483,0.004281437753500851
6,40,80,0.35,0.4,0.010794035935211204,0.008626349414502417,0.010372640688850212,0.009931008679521278
6,170,10,0.35,0.3,0.003908782468227689,0.0055661142655421825,0.0033011381106299344,0.004258678281466602
6,150,140,0.7,0.3,0.004158409640857175,0.004538094056659239,0.004765302456857398,0.004487268718124604
6,120,130,0.45,0.4,0.004448884109680307,0.006476237700049653,0.004668651005917561,0.0051979242718825066
6,80,170,0.25,0.1,0.004997971677084233,0.004269644182932311,0.008452282962865484,0.005906632940960676
6,160,20,0.85,0.15,0.003829082230075411,0.006128176157003406,0.005149956575946423,0.005035738321008413
6,60,100,0.9,0.3,0.006653626654149477,0.006984542291978143,0.00847434411875237,0.00737083768829333
6,160,90,0.75,0.35,0.006246005203780054,0.0047889157835354496,0.0037233154222330103,0.004919412136516171
6,70,100,0.75,0.4,0.008885289341553686,0.0067270130270460325,0.007073691887105812,0.007561998085235177
6,170,40,0.65,0.25,0.004305531340912629,0.005261255437678046,0.003764935517100911,0.0044439074318971955
6,190,150,0.8,0.45,0.005659353094738848,0.004042358627480418,0.005770264197983373,0.005157325306734213
6,130,170,0.7,0.15,0.0042048920061014475,0.004916202219068355,0.004916239198122722,0.004679111141097508
6,150,30,0.75,0.15,0.005689067551104557,0.005212849919521926,0.006418544321074315,0.005773487263900266
6,190,100,0.5,0.35,0.005244809394308769,0.004393682696921846,0.005825289038222901,0.005154593709817839
6,120,30,0.85,0.45,0.005751066482221789,0.00463363116647654,0.005117937996304722,0.005167545215001017
6,120,160,0.8,0.1,0.006132199895018987,0.004713253717347907,0.006478958999970655,0.0057748042041125165
6,30,160,0.3,0.15,0.01184726225998721,0.009638056560419772,0.00926578235158813,0.010250367057331703
6,70,30,0.9,0.3,0.0076629184999810265,0.006646707469836803,0.008104627369800246,0.007471417779872692
6,130,60,0.9,0.1,0.006479903414031551,0.005393420112529013,0.0038328634747146553,0.00523539566709174
6,150,110,0.8,0.15,0.004487810042300162,0.004517681051743196,0.004964527826288104,0.00465667297344382
6,70,10,0.65,0.3,0.005887355624428974,0.007626247716379417,0.008842631639667097,0.007452078326825162
6,120,150,0.35,0.5,0.005264336898146406,0.005120218738875061,0.005935715771673747,0.005440090469565072
6,130,70,0.8,0.2,0.005911822431445418,0.004286059675553393,0.005367473875884252,0.0051884519942943545
6,140,180,0.55,0.1,0.006369491808245,0.005333675141798427,0.003583645300407244,0.005095604083483557
6,140,190,0.1,0.35,0.006546254606478962,0.005244838228549882,0.004278736500054857,0.005356609778361234
6,20,170,0.8,0.3,0.014763779851056251,0.016749487118058157,0.014338208104224676,0.015283825024446362
6,40,50,0.8,0.5,0.009920843357306607,0.009747090805836921,0.007344775532068328,0.00900423656507062
6,20,10,0.55,0.35,0.01650766409175435,0.012949901853717798,0.013344092451443006,0.014267219465638385
6,170,80,0.7,0.3,0.00486928480780479,0.004572513160901272,0.0032357604517249186,0.0042258528068103264
6,50,120,0.35,0.4,0.008204531400125167,0.010090703103361458,0.006302438316130265,0.00819922427320563
6,30,120,0.7,0.25,0.011133627591604571,0.01138769164876044,0.010457683150906057,0.010993000797090355
6,80,170,0.45,0.2,0.007781168744124177,0.00843381407663114,0.007513822398960084,0.007909601739905134
6,150,60,0.55,0.4,0.004114917338755124,0.005175038518853592,0.006111162118196747,0.005133705991935154
6,190,40,0.5,0.15,0.004098379593010189,0.005372242865505507,0.00427885565512667,0.004583159371214122
6,120,160,0.75,0.3,0.005302545914735224,0.00559753238863972,0.006524324982535117,0.005808134428636687
6,70,20,0.7,0.25,0.007068022929213734,0.007328070341310482,0.009105030345392798,0.007833707871972339
6,160,30,0.1,0.5,0.005161911961994656,0.005143409703707712,0.003666343972384259,0.0046572218793622085
6,170,150,0.7,0.35,0.0032634768131665597,0.004664735313755726,0.005654347724694225,0.004527519950538837
6,130,10,0.9,0.3,0.006278651911686316,0.005801286729988288,0.004340031818369144,0.0054733234866812495
6,10,30,0.5,0.25,0.019155541031888833,0.018912622542970697,0.01962025680996193,0.019229473461607152
6,150,20,0.75,0.1,0.004742918117442582,0.0049471197920690005,0.005171361480012619,0.004953799796508067
6,70,120,0.9,0.25,0.008928115895956181,0.006871539856877468,0.007800778868041643,0.007866811540291764
6,190,170,0.8,0.4,0.0027788170533499315,0.0031069583889192544,0.006046409193885702,0.003977394878718296
6,90,90,0.4,0.5,0.0062643880996161375,0.005923376307818987,0.004802002159116643,0.005663255522183923
6,30,80,0.55,0.45,0.008794580418387234,0.013141679021260785,0.012834527705443861,0.011590262381697294
6,80,20,0.85,0.2,0.008254699148779132,0.007539387142403993,0.007988818259357558,0.007927634850180228
6,60,30,0.4,0.5,0.007904122167445328,0.007944083439738066,0.006815580133782861,0.007554595246988752
6,50,40,0.7,0.45,0.009757170525805395,0.009533370389221835,0.009307567029957269,0.009532702648328166
6,10,160,0.65,0.1,0.02109462837250251,0.015942356026785103,0.020349543159765778,0.019128842519684466
6,120,90,0.5,0.5,0.0042624323602599296,0.005149034854814039,0.004661561587422838,0.004691009600832269
6,60,90,0.2,0.2,0.009803922810718051,0.007443207427513778,0.00620094253476005,0.00781602425766396
6,20,150,0.25,0.25,0.014832742157981173,0.012278109666214683,0.016363515184037117,0.01449145566941099
6,30,170,0.5,0.15,0.011824504144558275,0.00889620910476848,0.00853127847029412,0.009750663906540292
6,120,80,0.5,0.5,0.007437013734236865,0.004098870479359629,0.004211822164079646,0.0052492354592253805
6,140,140,0.65,0.5,0.005033140765515108,0.005062513248675748,0.0044574230914148985,0.004851025701868585
6,100,170,0.5,0.5,0.008238660551359016,0.00532822187791155,0.006456271372740401,0.006674384600670322
6,110,20,0.65,0.25,0.004768496463687297,0.006242650087702348,0.006400050775656901,0.005803732442348848
6,110,110,0.45,0.45,0.006215178110870738,0.006411480763893133,0.007102663430704571,0.006576440768489481
6,20,130,0.65,0.15,0.0155387330477838,0.0167626305686786,0.014995230268547249,0.015765531295003216
